LineId,Content,EventId,EventTemplate
11504,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/sim/TCSBASE69/TCSBASE691550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11505,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/simbc/TCSBASE69/TCSBASE691550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11506,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/TCSBASE6/TCSBASE61550ZE155654.elf: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11507,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/TCSBASE6/TCSBASE1550ZE155654.LD.SWD: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11508,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/TCSBASE6/TCSBASE1550ZE155654.raw: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11509,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/TCSBASE6/TCSBASE1550ZE155654-cop.bin: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11510,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/sim/TCSBASE6/TCSBASE61550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11511,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/simbc/TCSBASE6/TCSBASE61550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11512,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE_CTM/COREBASE_CTM1550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11513,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE_CTM/BASECTM1550ZE155654-cop.bin: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11514,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/sim/COREBASE69/COREBASE691550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11515,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/simbc/COREBASE69/COREBASE691550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11516,cat: /tmp/6500-build/bc69/21/18494_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11517,cat: /tmp/6500-build/bc69/21/18494_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11518,cat: /tmp/6500-build/bc69/21/18494_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11519,rm: cannot remove ‘/tmp/6500-build/bc69/21/18494_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11520,cat: /tmp/6500-build/bc69/21/8227_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11521,cat: /tmp/6500-build/bc69/21/8227_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11522,cat: /tmp/6500-build/bc69/21/8227_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11523,rm: cannot remove ‘/tmp/6500-build/bc69/21/8227_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11524,cat: /tmp/6500-build/bc69/21/14282_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11525,cat: /tmp/6500-build/bc69/21/14282_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11526,cat: /tmp/6500-build/bc69/21/14282_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11527,rm: cannot remove ‘/tmp/6500-build/bc69/21/14282_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11528,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP2/COREBASE69_SP21550ZE155654.elf: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11529,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP2/COREBASE69_SP21550ZE155654.LD.SWD: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11530,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP2/COREBASE69_SP21550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11531,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP2/COREBASE69_SP21550ZE155654-zcop.bin: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11532,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/sim/COREBASE69_SP2/COREBASE69_SP21550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11533,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/simbc/COREBASE69_SP2/COREBASE69_SP21550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11534,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/TCSBASE69_T102X/TCSBASE69_T102X1550ZE155654.elf: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11535,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/TCSBASE69_T102X/BST012X1550ZE155654.LD.SWD: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11536,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/TCSBASE69_T102X/BST012X1550ZE155654.raw: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11537,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/TCSBASE69_T102X/BST012X1550ZE155654-cop.bin: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11538,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69/COREBASE691550ZE155654.elf: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11539,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69/CRBS691550ZE155654.LD.SWD: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11540,cp: cannot stat './*155654': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
11541,cat: /tmp/6500-build/bc69/21/17624_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11542,cat: /tmp/6500-build/bc69/21/17624_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11543,cat: /tmp/6500-build/bc69/21/17624_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11544,rm: cannot remove ‘/tmp/6500-build/bc69/21/17624_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11545,cat: /tmp/6500-build/bc69/21/2441_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11546,cat: /tmp/6500-build/bc69/21/2441_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11547,cat: /tmp/6500-build/bc69/21/2441_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11548,rm: cannot remove ‘/tmp/6500-build/bc69/21/2441_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11549,cat: /tmp/6500-build/bc69/21/18010_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11550,cat: /tmp/6500-build/bc69/21/18010_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11551,cat: /tmp/6500-build/bc69/21/18010_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11552,rm: cannot remove ‘/tmp/6500-build/bc69/21/18010_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11553,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP3/COREBASE69_SP31550ZE155654.elf: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11554,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP3/COREBASE69_SP31550ZE155654.LD.SWD: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11555,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP3/COREBASE69_SP31550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11556,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP3/COREBASE69_SP31550ZE155654-zcop.bin: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11557,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/sim/COREBASE69_SP3/COREBASE69_SP31550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11558,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/simbc/COREBASE69_SP3/COREBASE69_SP31550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11559,cat: /tmp/6500-build/bc69/21/19603_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11560,cat: /tmp/6500-build/bc69/21/19603_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11561,cat: /tmp/6500-build/bc69/21/19603_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11562,rm: cannot remove ‘/tmp/6500-build/bc69/21/19603_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11563,cat: /tmp/6500-build/bc69/21/29263_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11564,cat: /tmp/6500-build/bc69/21/29263_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11565,cat: /tmp/6500-build/bc69/21/29263_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11566,rm: cannot remove ‘/tmp/6500-build/bc69/21/29263_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11567,rm: cannot remove ‘/tmp/6500-build/bc69/21/5516_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11568,cat: /tmp/6500-build/bc69/21/28606_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11569,cat: /tmp/6500-build/bc69/21/28606_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11570,cat: /tmp/6500-build/bc69/21/28606_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11571,rm: cannot remove ‘/tmp/6500-build/bc69/21/28606_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11572,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP3AUX/COREBASE69_SP3AUX1550ZE155654.elf: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11573,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP3AUX/COREBASE69_SP3AUX1550ZE155654.LD.SWD: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11574,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP3AUX/COREBASE69_SP3AUX1550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11575,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69_SP3AUX/COREBASE69_SP3AUX1550ZE155654-zcop.bin: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11576,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/sim/COREBASE69_SP3AUX/COREBASE69_SP3AUX1550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11577,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/simbc/COREBASE69_SP3AUX/COREBASE69_SP3AUX1550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11578,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69/CRBASE61550ZE155654.raw: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11579,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/COREBASE69/CRBS691550ZE155654-cop.bin: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11580,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/sim/COREBASE69_SPTX/COREBASE69_SPTX1550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11581,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/simbc/COREBASE69_SPTX/COREBASE69_SPTX1550ZE155654.po: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
11582,rm: cannot remove ‘/tmp/6500-build/bc69/21/21147_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11583,cat: /tmp/6500-build/bc69/21/12603_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11584,cat: /tmp/6500-build/bc69/21/12603_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11585,cat: /tmp/6500-build/bc69/21/12603_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11586,rm: cannot remove ‘/tmp/6500-build/bc69/21/12603_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11587,cat: /tmp/6500-build/bc69/21/18268_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11588,cat: /tmp/6500-build/bc69/21/18268_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11589,cat: /tmp/6500-build/bc69/21/18268_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
11590,rm: cannot remove ‘/tmp/6500-build/bc69/21/18268_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
11591,Unable to unzip/untar archive /localdisk/6500_repo/ome/vobs/equinox_ne_build/basebuild/EQBASE/ppc/TCSBASE69/BS691550ZE155654-cop.bin: Artifact instance has no attribute 'type',66a14e3e,Unable to <*> archive <*> Artifact instance has no attribute <*> 
